,address_lat,address_lng,contributors,currency,loan_identifier,monthLastUpdate,name,prices,yearLastUpdate
539,16.446179,80.99691,8,INR,1V1NVK3Z0P,9,"Eluru, India",25550.0,2015
540,40.713473,-73.944737,548,USD,1ECZTR3JZP,1,"New York, NY, United States",3471.96752343,2016
541,51.517035,-0.131344,867,GBP,1VMMT63ZB0,1,"London, United Kingdom",1995.42261409,2016
542,39.461124,-76.248893,2,USD,24VFF744NJ,12,"Abingdon, MD, United States",2300.0,2015
543,46.883389,-71.296911,88,CAD,1F10HT3K8R,1,"Quebec City, Canada",2811.64814815,2016
544,-6.26634,106.924772,8,IDR,1KSPH53QFB,11,"Bekasi, Indonesia",5977500.0,2015
545,45.658451,12.236974,33,EUR,1ACT093G5J,1,"Treviso, Italy",1625.0,2016
546,47.511145,18.990685,426,HUF,236C7G43HM,1,"Budapest, Hungary",170539.485486,2016
547,52.805251,6.894393,2,EUR,2B0D804A66,7,"Emmen, Netherlands",2000.0,2014
548,28.349705,77.328463,21,INR,1VDENG3Z7H,10,"Faridabad, India",31800.0,2015
549,45.426118,28.012732,20,RON,17ZTXV3EEA,12,"Galati, Romania",1446.75,2015
550,53.069756,8.823655,35,EUR,2B8M8W4AM2,11,"Bremen, Germany",2210.0,2015
551,-19.917468,-43.941316,97,BRL,1K7Y3W3Q22,1,"Belo Horizonte, Brazil",1706.25,2016
552,-33.284804,149.098682,5,AUD,1F40K13K9J,11,"Orange, NSW, Australia",4458.0,2015
553,-25.674133,28.211663,89,ZAR,26F3AN45F5,12,"Pretoria, South Africa",22390.6470588,2015
554,33.827727,-84.332651,2,USD,29B06Q47ZB,12,"Buckhead, GA, United States",3000.0,2015
555,29.57058,-81.199211,7,USD,10VJBF3BDY,12,"Palm Coast, FL, United States",2583.33333333,2015
556,53.584482,-2.393858,10,GBP,1HYBCN3NV7,10,"Bolton, United Kingdom",1498.25,2015
557,47.412771,18.915021,2,HUF,25X4PW456D,10,"Érd, Hungary",118696.453406,2015
558,29.57058,-81.199211,7,USD,120RDW3BXA,12,"Palm Coast, FL, United States",2583.33333333,2015
559,40.088233,-76.276765,19,USD,2CNZM94DQ3,12,"Lancaster, PA, United States",2350.0,2015
560,39.16804,-84.560166,86,USD,1VDN633Z7P,12,"Cincinnati, OH, United States",2619.80384615,2015
561,22.766912,75.88176,52,INR,1ZZZFT41HS,12,"Indore, India",16222.2222222,2015
562,52.510964,13.304994,310,EUR,E4KSS31PZ,1,"Berlin, Germany",1854.6,2016
563,-33.284804,149.098682,5,AUD,12VTSX3C7X,11,"Orange, NSW, Australia",4458.0,2015
564,36.101031,-79.820668,35,USD,1PS15Q3TWK,12,"Greensboro, NC, United States",3302.83333333,2015
565,51.53945,-0.096832,867,GBP,1WVNXQ3ZX7,1,"London, United Kingdom",1995.42261409,2016
566,51.517035,-0.131344,867,GBP,1VAJVR3Z5Q,1,"London, United Kingdom",1995.42261409,2016
567,40.726083,-74.228686,48,USD,2AWA2149ZP,12,"Newark, NJ, United States",2801.25,2015
568,32.067319,34.781028,197,ILS,1EKTNX3K2K,1,"Tel Aviv-yafo, Israel",7480.0,2016
569,-1.294718,36.887131,102,KES,1T9A5J3YFB,12,"Nairobi, Kenya",28597.0,2015
570,-5.821232,-35.230949,45,BRL,1VX1QF3ZF0,12,"Natal, Brazil",1600.0,2015
571,39.16804,-84.560166,86,USD,1RG7B23WYP,12,"Cincinnati, OH, United States",2619.80384615,2015
572,54.662453,25.250484,146,EUR,1ZS8A041E2,1,"Vilnius, Lithuania",625.637727029,2016
573,25.456048,-100.99027,13,MXN,2CA2524CVE,9,"Saltillo, Mexico",7454.0,2015
574,37.729925,-122.41921,297,USD,1M1K2D3QMZ,1,"San Francisco, CA, United States",4199.18947368,2016
575,33.436947,-111.76579,32,USD,1CTRDZ3HWD,12,"Mesa, AZ, United States",2457.20625,2015
576,35.97069,-86.602268,15,USD,12XHFR3C87,12,"Murfreesboro, TN, United States",2491.53333333,2015
577,46.2977,16.344015,16,HRK,2CX2ZW4E7A,12,"Varazdin, Croatia",4200.0,2015
578,40.713473,-73.944737,548,USD,1P0VRY3SYB,1,"New York, NY, United States",3471.96752343,2016
579,51.517035,-0.131344,867,GBP,1TQ2B73YT6,1,"London, United Kingdom",1995.42261409,2016
580,42.363625,-71.064669,251,USD,WNC7Y3683,1,"Boston, MA, United States",3503.35022625,2016
581,44.641327,-63.574734,109,CAD,1QRZ3Z3W72,1,"Halifax, Canada",2828.96666667,2016
582,37.977133,23.729875,474,EUR,1ZMQAF41BJ,1,"Athens, Greece",717.856953125,2016
583,39.994759,-76.754929,18,USD,1D1P3P3J1E,1,"York, PA, United States",3000.0,2016
584,-37.687074,145.062997,422,AUD,1759TP3E0T,1,"Melbourne, Australia",4249.66107143,2016
585,43.584551,15.927135,10,HRK,1MYR043RRH,10,"Sibenik, Croatia",4150.0,2015
586,34.045806,-118.250712,323,USD,132WK63CAM,1,"Los Angeles, CA, United States",3094.83787879,2016
587,39.16804,-84.560166,86,USD,1R0QQC3WEX,12,"Cincinnati, OH, United States",2619.80384615,2015
588,49.806316,-97.165659,148,CAD,2ER8ZH4HQ5,1,"Winnipeg, Canada",2827.875,2016
589,52.510964,13.304994,310,EUR,1DRJ1Z3JGZ,1,"Berlin, Germany",1854.6,2016
590,42.363625,-71.064669,251,USD,16KV3W3DR7,1,"Boston, MA, United States",3503.35022625,2016
591,51.550954,-1.781141,22,GBP,1ZVAYF41FD,12,"Swindon, United Kingdom",1649.39,2015
592,-25.674133,28.211663,89,ZAR,272E7Z45QM,12,"Pretoria, South Africa",22390.6470588,2015
593,45.155556,26.806823,10,RON,26F34G45F3,12,"Buzau, Romania",1410.0,2015
594,13.072373,80.199958,4,INR,1RYMJ23XHS,12,"Madras, India",23500.0,2015
595,37.977133,23.729875,474,EUR,1SWC863Y68,1,"Athens, Greece",717.856953125,2016
596,53.818569,-1.572518,96,GBP,221P8C42SE,1,"Leeds, United Kingdom",1659.33333333,2016
597,49.184671,16.590938,112,CZK,RQ52W34MK,1,"Brno, Czech Republic",22650.875,2016
598,-12.846628,-38.468195,46,BRL,2CE25Y4D54,1,"Salvador, Brazil",1058.33333333,2016
599,49.59629,6.135862,87,EUR,QY3PV34G3,1,"Luxembourg, Luxembourg",3360.0,2016
600,46.80969,-71.225329,88,CAD,1YC66Z40PD,1,"Quebec City, Canada",2811.64814815,2016
601,61.485375,21.796887,9,EUR,1FDD8R3KHF,11,"Pori, Finland",3000.0,2015
602,40.713473,-73.944737,548,USD,1DQGYA3JGB,1,"New York, NY, United States",3471.96752343,2016
603,46.80969,-71.225329,88,CAD,23XKT5444G,1,"Quebec City, Canada",2811.64814815,2016
604,44.429451,26.011088,451,RON,1QDX663VWE,1,"Bucharest, Romania",2141.06965436,2016
605,52.389321,4.642399,31,EUR,1SBEPG3XTV,12,"Haarlem, Netherlands",1866.66666667,2015
606,36.101031,-79.820668,35,USD,1X647H403A,12,"Greensboro, NC, United States",3302.83333333,2015
607,51.039861,13.688816,54,EUR,258SNP44W7,1,"Dresden, Germany",1949.44444444,2016
608,46.2977,16.344015,16,HRK,1X8CA7404S,12,"Varazdin, Croatia",4200.0,2015
609,10.70708,-71.628954,7,USD,1PBBCD3TEX,9,"Maracaibo, Venezuela",378.666666667,2015
610,-25.674133,28.211663,89,ZAR,27G02145XX,12,"Pretoria, South Africa",22390.6470588,2015
611,56.945316,24.115333,176,EUR,2990DY47XB,1,"Riga, Latvia",619.9375,2016
612,46.2977,16.344015,16,HRK,1CXS3K3HY2,12,"Varazdin, Croatia",4200.0,2015
613,33.496281,-102.022011,29,USD,18XH403F0A,12,"Lubbock, TX, United States",2217.475,2015
614,52.510964,13.304994,310,EUR,ZT3713AY3,1,"Berlin, Germany",1854.6,2016
615,47.511145,18.990685,426,HUF,1T8DTN3YE6,1,"Budapest, Hungary",170539.485486,2016
616,47.649422,23.553423,11,RON,1QS2CR3W7B,10,"Baia Mare, Romania",1466.90173452,2015
617,33.580293,-112.014532,26,USD,1MG5073R5E,12,"Scottsdale, AZ, United States",4048.97916667,2015
618,-26.155051,28.281456,12,ZAR,1ASF9D3GEX,12,"Benoni, South Africa",15000.0,2015
619,32.067319,34.781028,197,ILS,1NRX1F3SPR,1,"Tel Aviv-yafo, Israel",7480.0,2016
620,19.973716,-102.279243,4,MXN,1Z0TBD410X,12,"Zamora de Hidalgo, Mexico",6750.0,2015
621,49.184671,16.590938,112,CZK,R330034GV,1,"Brno, Czech Republic",22650.875,2016
622,55.750309,24.34544,10,EUR,29QGW948AK,7,"Panevezys, Lithuania",442.704711601,2015
623,33.930601,-84.47292,23,USD,1PTPGD3TYD,12,"Marietta, GA, United States",1700.0,2015
624,53.069756,8.823655,35,EUR,1GQKW33MQ2,11,"Bremen, Germany",2210.0,2015
625,51.550958,-1.785773,22,GBP,190YV93F3C,12,"Swindon, United Kingdom",1649.39,2015
626,53.584482,-2.393858,10,GBP,1HV3WQ3NRF,10,"Bolton, United Kingdom",1498.25,2015
627,28.349705,77.328463,21,INR,1V23J43Z12,10,"Faridabad, India",31800.0,2015
628,52.510964,13.304994,310,EUR,1S5VG33XQA,1,"Berlin, Germany",1854.6,2016
629,-34.865049,138.558169,143,AUD,S2WPM34R3,1,"Adelaide, Australia",4471.88235294,2016
630,-7.238452,112.734996,40,IDR,1FYJ5G3M0W,1,"Surabaya, Indonesia",3926000.0,2016
631,52.510964,13.304994,310,EUR,XWTAJ36MZ,1,"Berlin, Germany",1854.6,2016
632,52.402488,0.26782,75,GBP,21BVTC42CB,1,"Cambridge, United Kingdom",2016.66666667,2016
633,40.708825,-73.827046,1,JMD,2DP6WR4FXA,7,"Richmond, Jamaica",150000.0,2014
634,12.937828,80.151819,4,INR,2270KE42WV,12,"Madras, India",23500.0,2015
635,28.349705,77.328463,21,INR,20PYTW41ZB,10,"Faridabad, India",31800.0,2015
636,33.958454,-83.373013,43,USD,22AT3J42ZK,12,"Athens, GA, United States",2386.66666667,2015
637,52.510964,13.304994,310,EUR,29TD3M48EP,1,"Berlin, Germany",1854.6,2016
638,22.766912,75.88176,52,INR,1Y4TXT40HX,12,"Indore, India",16222.2222222,2015
639,46.2977,16.344015,16,HRK,1E5XJB3JV7,12,"Varazdin, Croatia",4200.0,2015
640,29.57058,-81.199211,7,USD,14CVYR3CWV,12,"Palm Coast, FL, United States",2583.33333333,2015
641,40.088233,-76.276765,19,USD,2CNZPK4DQ8,12,"Lancaster, PA, United States",2350.0,2015
642,-7.238452,112.734996,40,IDR,1G5A4F3M4B,1,"Surabaya, Indonesia",3926000.0,2016
643,37.977133,23.729875,474,EUR,1PY7QA3V2D,1,"Athens, Greece",717.856953125,2016
644,53.584482,-2.393858,10,GBP,1HY2W13NTV,10,"Bolton, United Kingdom",1498.25,2015
645,37.729925,-122.41921,297,USD,1MH11S3R65,1,"San Francisco, CA, United States",4199.18947368,2016
646,46.052224,14.520031,144,EUR,1HEV1J3N9Y,1,"Ljubljana, Slovenia",1046.35483871,2016
647,35.899404,-79.024942,15,USD,TC9AK3566,12,"Chapel Hill, NC, United States",2800.0,2015
648,35.837901,50.992994,11,USD,1XE3ZF408B,12,"Karaj, Iran",775.0,2015
649,12.998183,77.642797,578,INR,2DMZFN4FTS,1,"Bangalore, India",45535.3902344,2016
650,52.543692,13.411384,310,EUR,2EQ4HJ4HNT,1,"Berlin, Germany",1854.6,2016
651,12.973725,80.127679,4,INR,2DJBVT4FP9,12,"Madras, India",23500.0,2015
652,37.977133,23.729875,474,EUR,1Q197N3V74,1,"Athens, Greece",717.856953125,2016
653,49.627643,6.13686,87,EUR,2F9DY74JH1,1,"Luxembourg, Luxembourg",3360.0,2016
654,47.51213,19.076624,426,HUF,20SW9A420Y,1,"Budapest, Hungary",170539.485486,2016
655,37.766571,-122.458944,297,USD,1D2QW53J2B,1,"San Francisco, CA, United States",4199.18947368,2016
656,13.051637,80.213614,4,INR,21RHHW42M1,12,"Madras, India",23500.0,2015
657,-25.674133,28.211663,89,ZAR,22KTMM4384,12,"Pretoria, South Africa",22390.6470588,2015
658,35.837901,50.992994,11,USD,1XBAN9406C,12,"Karaj, Iran",775.0,2015
659,46.80969,-71.225329,88,CAD,1SRTHF3Y42,1,"Quebec City, Canada",2811.64814815,2016
660,48.763876,9.154961,73,EUR,106AGX3B3Q,1,"Stuttgart, Germany",2543.33333333,2016
661,36.101031,-79.820668,35,USD,1M17SG3QMJ,12,"Greensboro, NC, United States",3302.83333333,2015
662,12.973725,80.127679,4,INR,2A3KTN48WE,12,"Madras, India",23500.0,2015
663,32.067319,34.781028,197,ILS,186AEA3EHW,1,"Tel Aviv-yafo, Israel",7480.0,2016
664,53.069756,8.823655,35,EUR,1GK93N3MGT,11,"Bremen, Germany",2210.0,2015
665,28.349705,77.328463,21,INR,1ZZYSS41HN,10,"Faridabad, India",31800.0,2015
666,32.067319,34.781028,197,ILS,1NRXF73SPS,1,"Tel Aviv-yafo, Israel",7480.0,2016
667,-1.30217,36.768846,102,KES,29MBPD488A,12,"Nairobi, Kenya",28597.0,2015
668,-23.299983,-46.009879,28,BRL,27G80345Y7,12,"Sao Jose dos Campos, Brazil",1932.0,2015
669,37.766571,-122.458944,297,USD,1VSS053ZDJ,1,"San Francisco, CA, United States",4199.18947368,2016
670,55.689747,12.565023,235,DKK,F1K8G31VH,1,"Copenhagen, Denmark",19588.6538462,2016
671,52.510964,13.304994,310,EUR,H93TB31ZV,1,"Berlin, Germany",1854.6,2016
672,19.973716,-102.279243,4,MXN,23Z1XK445Z,12,"Zamora de Hidalgo, Mexico",6750.0,2015
673,-7.238452,112.734996,40,IDR,1GBYQ43M8V,1,"Surabaya, Indonesia",3926000.0,2016
674,51.517035,-0.131344,867,GBP,20MW2K41XP,1,"London, United Kingdom",1995.42261409,2016
675,42.993293,-83.692807,22,USD,1QJZK43W26,11,"Flint, MI, United States",1439.19,2015
676,-7.238452,112.734996,40,IDR,22AZ2R42ZR,1,"Surabaya, Indonesia",3926000.0,2016
677,-6.221791,106.891523,220,IDR,1QBA113VQ9,12,"Jakarta, Indonesia",6064285.71429,2015
678,33.958454,-83.373013,43,USD,26E8MF45EW,12,"Athens, GA, United States",2386.66666667,2015
679,26.567606,-81.723379,48,USD,1GH5PH3MBP,12,"Fort Myers, FL, United States",2233.33333333,2015
680,30.191369,-98.09499,226,USD,13VEEW3CNX,1,"Austin, TX, United States",2856.28055556,2016
681,43.738254,-79.567904,13,CAD,1HAFAF3N66,12,"Vaughan, Canada",3050.0,2015
682,44.861987,-0.554078,37,EUR,192G2W3F65,12,"Bordeaux, France",1469.27857143,2015
683,45.607591,15.245681,1,EUR,16XE4J3DWP,12,"Crnomelj, Slovenia",881.0,2015
684,26.386271,-80.09658,16,USD,1VM55X3ZA9,12,"Boca Raton, FL, United States",4746.58333333,2015
685,31.559707,-97.190087,19,USD,1B0VZM3GK4,12,"Waco, TX, United States",2381.575,2015
686,41.019867,29.100257,655,TRY,2CK21M4DEZ,1,"Istanbul, Turkey",1999.0559375,2016
687,35.97069,-86.602268,15,USD,13MDYE3CJJ,12,"Murfreesboro, TN, United States",2491.53333333,2015
688,28.349705,77.328463,21,INR,1SVV8B3Y62,10,"Faridabad, India",31800.0,2015
689,41.019867,29.100257,655,TRY,2DN1DS4FTW,1,"Istanbul, Turkey",1999.0559375,2016
690,50.343577,7.56679,9,EUR,HGRGP320Q,9,"Koblenz, Germany",2766.66666667,2015
691,19.871125,75.324231,25,INR,1SFQTE3XXF,12,"Aurangabad, India",19000.0,2015
692,40.088233,-76.276765,19,USD,1FK3SF3KPT,12,"Lancaster, PA, United States",2350.0,2015
693,40.713473,-73.944737,548,USD,1J1NM43NYC,1,"New York, NY, United States",3471.96752343,2016
694,37.804199,-122.407146,297,USD,258QZP44W4,1,"San Francisco, CA, United States",4199.18947368,2016
695,30.12104,-97.757796,226,USD,21FF2S42F6,1,"Austin, TX, United States",2856.28055556,2016
696,56.945316,24.115333,176,EUR,2666AR45B9,1,"Riga, Latvia",619.9375,2016
697,52.510964,13.304994,310,EUR,HV67N321N,1,"Berlin, Germany",1854.6,2016
698,32.067319,34.781028,197,ILS,1C9QP03HHZ,1,"Tel Aviv-yafo, Israel",7480.0,2016
699,37.977133,23.729875,474,EUR,1YNX2A40VP,1,"Athens, Greece",717.856953125,2016
700,13.051637,80.213614,4,INR,22F3SC4349,12,"Madras, India",23500.0,2015
701,37.729925,-122.41921,297,USD,1FMQHV3KRH,1,"San Francisco, CA, United States",4199.18947368,2016
702,49.184671,16.590938,112,CZK,S1H0R34QG,1,"Brno, Czech Republic",22650.875,2016
703,-23.254543,-45.905748,28,BRL,2F38TB4J90,12,"Sao Jose dos Campos, Brazil",1932.0,2015
704,43.418776,-79.75442,24,CAD,1QGZN23W0N,12,"Oakville, Canada",2350.0,2015
705,40.145035,-76.215697,19,USD,1XBYP4406P,12,"Lancaster, PA, United States",2350.0,2015
706,-22.864852,-47.046694,81,BRL,2E1EPN4GHK,12,"Campinas, Brazil",2385.22222222,2015
707,55.689747,12.565023,235,DKK,S1DS334QC,1,"Copenhagen, Denmark",19588.6538462,2016
708,-25.95498,28.11498,4,ZAR,1P2RWV3T46,6,"Midrand, South Africa",15000.0,2015
709,39.461124,-76.248893,2,USD,26TKN845K6,12,"Abingdon, MD, United States",2300.0,2015
710,46.80969,-71.225329,88,CAD,1X7T8K404C,1,"Quebec City, Canada",2811.64814815,2016
711,45.483101,9.235804,234,EUR,27JMEY45ZK,1,"Milan, Italy",1667.74767857,2016
712,47.511145,18.990685,426,HUF,29YPDB48KB,1,"Budapest, Hungary",170539.485486,2016
713,53.339978,-6.276475,438,EUR,1KCPKB3Q6D,1,"Dublin, Ireland",2459.49182542,2016
714,55.874775,-3.971198,105,GBP,2BTYEA4BQW,12,"Glasgow, United Kingdom",1717.23333333,2015
715,-7.238452,112.734996,40,IDR,1E31Q03JSJ,1,"Surabaya, Indonesia",3926000.0,2016
716,56.945316,24.115333,176,EUR,23RT324414,1,"Riga, Latvia",619.9375,2016
717,19.912735,75.350203,25,INR,1WPZB83ZV2,12,"Aurangabad, India",19000.0,2015
718,51.039861,13.688816,54,EUR,21HFW742G0,1,"Dresden, Germany",1949.44444444,2016
719,47.51213,19.076624,426,HUF,21JQM842GV,1,"Budapest, Hungary",170539.485486,2016
720,10.70708,-71.628954,7,USD,2DZYYQ4GEC,9,"Maracaibo, Venezuela",378.666666667,2015
721,10.70708,-71.628954,7,USD,1ZDKSR4176,9,"Maracaibo, Venezuela",378.666666667,2015
722,48.546613,39.387215,2,USD,1V3F8A3Z1T,11,"Lugansk, Ukraine",47.4687299741,2015
723,28.349705,77.328463,21,INR,1SFGZ33XX8,10,"Faridabad, India",31800.0,2015
724,-34.072743,18.843202,13,ZAR,125PZV3C01,12,"Somerset West, South Africa",27416.6666667,2015
725,46.80969,-71.225329,88,CAD,1WJ6CX3ZS1,1,"Quebec City, Canada",2811.64814815,2016
726,46.2977,16.344015,16,HRK,1Y8RXP40MH,12,"Varazdin, Croatia",4200.0,2015
727,52.510964,13.304994,310,EUR,WT44N36AG,1,"Berlin, Germany",1854.6,2016
728,40.708825,-73.827046,1,JMD,2BEP7V4B0A,7,"Richmond, Jamaica",150000.0,2014
729,28.349705,77.328463,21,INR,1VQ1563ZBZ,10,"Faridabad, India",31800.0,2015
730,-6.212867,106.690819,22,IDR,1DW1533JKQ,1,"Tangerang, Indonesia",4000000.0,2016
731,49.184671,16.590938,112,CZK,S1GYS34QF,1,"Brno, Czech Republic",22650.875,2016
732,37.977133,23.729875,474,EUR,1YCYYB40PS,1,"Athens, Greece",717.856953125,2016
733,52.540658,13.417918,310,EUR,E4ESQ31PV,1,"Berlin, Germany",1854.6,2016
734,51.69961,-3.105375,8,GBP,R4R4034HG,11,"Newport, United Kingdom",1725.0,2015
735,42.363625,-71.064669,251,USD,160GZR3DJB,1,"Boston, MA, United States",3503.35022625,2016
736,53.818569,-1.572518,96,GBP,21T1GG42N6,1,"Leeds, United Kingdom",1659.33333333,2016
737,53.584482,-2.393858,10,GBP,1HKPCT3NE6,10,"Bolton, United Kingdom",1498.25,2015
738,32.067319,34.781028,197,ILS,1QBNSB3VR8,1,"Tel Aviv-yafo, Israel",7480.0,2016
739,45.621995,-73.874764,16,CAD,1BWKBP3H5Z,9,"Laval, Canada",2683.33333333,2015
740,-37.687074,145.062997,422,AUD,1759Z53E0V,1,"Melbourne, Australia",4249.66107143,2016
741,53.584482,-2.393858,10,GBP,1J0SDR3NXR,10,"Bolton, United Kingdom",1498.25,2015
742,29.57058,-81.199211,7,USD,15HQGB3DAX,12,"Palm Coast, FL, United States",2583.33333333,2015
743,32.067319,34.781028,197,ILS,16110H3DJG,1,"Tel Aviv-yafo, Israel",7480.0,2016
744,51.517035,-0.131344,867,GBP,225XN642WD,1,"London, United Kingdom",1995.42261409,2016
745,27.688635,-97.415156,27,USD,1RDATZ3WVV,12,"Corpus Christi, TX, United States",2250.0,2015
746,52.540658,13.417918,310,EUR,F3KTE31VS,1,"Berlin, Germany",1854.6,2016
747,-43.546061,172.666936,110,NZD,19EPM23FEZ,12,"Christchurch, New Zealand",2811.11111111,2015
748,-25.674133,28.211663,89,ZAR,2A23EB48T6,12,"Pretoria, South Africa",22390.6470588,2015
749,34.064353,-118.375347,4,USD,18C80T3EMG,11,"West Hollywood, CA, United States",3900.0,2015
750,59.376457,24.64509,2,EUR,14BSZ73CWD,1,"Saue, Estonia",700.0,2015
751,-33.284804,149.098682,5,AUD,11E43F3BQT,11,"Orange, NSW, Australia",4458.0,2015
752,40.088233,-76.276765,19,USD,1MQ0RW3RJP,12,"Lancaster, PA, United States",2350.0,2015
753,46.2977,16.344015,16,HRK,1P1Q1D3T17,12,"Varazdin, Croatia",4200.0,2015
754,43.584551,15.927135,10,HRK,1Q3HGM3VA1,10,"Sibenik, Croatia",4150.0,2015
755,48.763876,9.154961,73,EUR,156N9Q3D6E,1,"Stuttgart, Germany",2543.33333333,2016
756,35.899404,-79.024942,15,USD,1291HQ3C1F,12,"Chapel Hill, NC, United States",2800.0,2015
757,35.97069,-86.602268,15,USD,13FS853CGP,12,"Murfreesboro, TN, United States",2491.53333333,2015
758,34.064353,-118.375347,4,USD,18H81X3ET2,11,"West Hollywood, CA, United States",3900.0,2015
759,53.367127,-1.493888,65,GBP,1H1Z7P3MZG,12,"Sheffield, United Kingdom",1281.0,2015
760,32.067319,34.781028,197,ILS,1PADHR3TDR,1,"Tel Aviv-yafo, Israel",7480.0,2016
761,-1.303468,36.774764,102,KES,15KQRM3DBZ,12,"Nairobi, Kenya",28597.0,2015
762,51.550958,-1.785773,22,GBP,1D77Z63J5R,12,"Swindon, United Kingdom",1649.39,2015
763,42.815994,-73.989226,18,EUR,GW8RA31Z6,12,"Malta, Malta",1257.5,2015
764,61.485375,21.796887,9,EUR,1CWNQC3HX5,11,"Pori, Finland",3000.0,2015
765,39.982176,-105.248142,34,USD,1S32FK3XNB,12,"Boulder, CO, United States",3333.33333333,2015
766,46.2977,16.344015,16,HRK,1QX9ND3WBT,12,"Varazdin, Croatia",4200.0,2015
767,39.15187,-76.634516,95,USD,1QVTGZ3WB0,1,"Baltimore, MD, United States",3226.46136364,2016
768,-7.238452,112.734996,40,IDR,1HRAG83NP9,1,"Surabaya, Indonesia",3926000.0,2016
769,-26.892182,-48.658285,8,BRL,1CE13P3HM6,10,"Itajai, Brazil",1300.0,2015
770,59.350804,18.059719,261,SEK,25DE8Q44Y3,1,"Stockholm, Sweden",23566.2954545,2016
771,-26.892182,-48.658285,8,BRL,1BGKQH3GZ6,10,"Itajai, Brazil",1300.0,2015
772,28.349705,77.328463,21,INR,1W6BWV3ZKX,10,"Faridabad, India",31800.0,2015
773,-26.892182,-48.658285,8,BRL,19KKZ23FKP,10,"Itajai, Brazil",1300.0,2015
774,53.499801,49.398856,4,USD,2C89XT4CKW,11,"Tolyatti (Togliatti), Russia",450.0,2015
775,34.064353,-118.375347,4,USD,19RN803FPR,11,"West Hollywood, CA, United States",3900.0,2015
776,-25.443494,-49.056411,127,BRL,1N525C3S1K,1,"Curitiba, Brazil",1675.0,2016
777,30.12104,-97.757796,226,USD,22FGXG434H,1,"Austin, TX, United States",2856.28055556,2016
778,46.910057,19.675587,5,HUF,20HMAH41VV,11,"Kecskemet, Hungary",98333.3333333,2015
779,45.483101,9.235804,234,EUR,13ZWWR3CQE,1,"Milan, Italy",1667.74767857,2016
780,48.525951,-89.215877,25,CAD,24CSQ544DY,11,"Thunder Bay, Canada",2569.85,2015
781,40.145035,-76.215697,19,USD,22400Z42TP,12,"Lancaster, PA, United States",2350.0,2015
782,36.516542,-87.310085,9,USD,16CNAF3DNX,12,"Clarksville, TN, United States",900.0,2015
783,49.806316,-97.165659,148,CAD,2DK8TC4FR4,1,"Winnipeg, Canada",2827.875,2016
784,55.750309,24.34544,10,EUR,29PQD1489S,7,"Panevezys, Lithuania",442.704711601,2015
785,35.97069,-86.602268,15,USD,1FAQFX3KEV,12,"Murfreesboro, TN, United States",2491.53333333,2015
786,32.067319,34.781028,197,ILS,1730543DZ5,1,"Tel Aviv-yafo, Israel",7480.0,2016
787,1.321267,103.741124,569,SGD,2B3GR14AB2,1,"Singapore, Singapore",4219.46424104,2016
788,12.937828,80.151819,4,INR,29HCCS485K,12,"Madras, India",23500.0,2015
789,52.510964,13.304994,310,EUR,12ZQW93C9B,1,"Berlin, Germany",1854.6,2016
790,61.113129,10.4694,10,NOK,29A7Y347YX,10,"Lillehammer, Norway",24050.0,2015
791,46.883389,-71.296911,88,CAD,1EKSWX3K2J,1,"Quebec City, Canada",2811.64814815,2016
792,42.363625,-71.064669,251,USD,V84PX35J6,1,"Boston, MA, United States",3503.35022625,2016
793,32.067319,34.781028,197,ILS,1984333F9X,1,"Tel Aviv-yafo, Israel",7480.0,2016
794,36.101031,-79.820668,35,USD,1GZPNQ3MXP,12,"Greensboro, NC, United States",3302.83333333,2015
795,51.517035,-0.131344,867,GBP,1YBFP340P1,1,"London, United Kingdom",1995.42261409,2016
796,-7.238452,112.734996,40,IDR,1MCVN53R2E,1,"Surabaya, Indonesia",3926000.0,2016
797,-31.997613,115.762944,220,AUD,1NN2C33SGE,1,"Perth, Australia",4046.75,2016
798,45.426118,28.012732,20,RON,194V1W3F85,12,"Galati, Romania",1446.75,2015
799,35.837901,50.992994,11,USD,1X9FV3405E,12,"Karaj, Iran",775.0,2015
800,46.2977,16.344015,16,HRK,1S1X2E3XMF,12,"Varazdin, Croatia",4200.0,2015
801,-43.546061,172.666936,110,NZD,1E2FBD3JS9,12,"Christchurch, New Zealand",2811.11111111,2015
802,28.349705,77.328463,21,INR,1Y6AC440JZ,10,"Faridabad, India",31800.0,2015
803,40.726083,-74.228686,48,USD,2C8PBT4CP0,12,"Newark, NJ, United States",2801.25,2015
804,38.638548,-121.384825,113,USD,1QDH0P3VVP,1,"Sacramento, CA, United States",2746.19857143,2016
805,52.402488,0.26782,75,GBP,20HED441VS,1,"Cambridge, United Kingdom",2016.66666667,2016
806,39.16804,-84.560166,86,USD,1WW7N43ZXS,12,"Cincinnati, OH, United States",2619.80384615,2015
807,40.713473,-73.944737,548,USD,18JTF53ETZ,1,"New York, NY, United States",3471.96752343,2016
808,26.386271,-80.09658,16,USD,1YC9W840PH,12,"Boca Raton, FL, United States",4746.58333333,2015
809,40.708825,-73.827046,1,JMD,2EVB864HVT,7,"Richmond, Jamaica",150000.0,2014
810,61.485375,21.796887,9,EUR,1E34EA3JSM,11,"Pori, Finland",3000.0,2015
811,32.555602,-84.902136,25,USD,1TCX1Y3YJW,12,"Columbus, GA, United States",1499.66666667,2015
812,43.599404,-79.703789,82,CAD,19KFKT3FKC,1,"Mississauga, Canada",2250.11111111,2016
